"","n","age","income","yrs_school","gender_f","home_own","risk6"
"7781",10911,56,2058,1.3,1,0,784
"13204",16544,50,1546,3.2,1,0,791
"24734",31689,61,4,0.8,0,0,626
"2426",2574,56,530,1.8,1,1,800
"50014",64637,48,1286,2.8,0,0,813
"18633",22938,44,1038,1.4,0,1,762
"45077",58957,41,521,0.2,1,1,736
"44385",58227,46,1038,1.9,0,1,779
"15888",19351,59,520,2.1,1,1,707
"8130",11291,51,777,2.3,0,0,747
"1232",1319,37,1028,1.9,0,1,760
"29297",37539,62,2826,0.8,0,1,726
"47895",62187,50,20,0,0,0,606
"26721",33925,40,518,2.6,1,0,757
"38037",51340,60,1287,2,0,0,732
"27555",35543,59,1548,0.2,0,0,613
"5381",5879,30,773,2.2,1,0,704
"22942",29771,41,1800,1.3,1,0,724
"17815",21974,41,1296,1.3,0,0,755
"31882",42334,45,257,0.3,0,0,790
"5163",5645,33,260,2.4,1,0,777
"27101",34366,31,521,1.4,0,0,746
"30259",40003,40,780,2.1,0,0,773
"40523",54010,50,778,2,1,1,830
"15835",19298,55,263,2.6,1,1,812
"53192",68339,60,1546,1,0,1,787
"32031",42511,37,5,1.2,1,1,600
"7345",10421,63,7,2.4,0,1,686
"24710",31662,56,0,0,1,0,675
"46002",59932,47,16,1.2,1,1,664
"54002",69244,53,517,0.7,1,0,700
"15504",18947,50,768,0.3,0,0,724
"24106",31007,46,0,0,0,1,761
"23169",30012,35,258,1.9,0,0,766
"39593",53017,50,1029,1.9,0,1,770
"38104",51414,58,1043,1.8,0,0,792
"1346",1442,34,520,2.1,0,0,779
"45907",59829,35,1548,2.1,0,1,784
"53799",69019,59,264,2.3,1,1,734
"7417",10500,47,1045,0.9,0,0,712
"22434",29237,55,1797,1.4,1,0,602
"4910",5377,48,1795,0.9,1,1,687
"42211",55807,38,780,2.8,0,0,705
"31678",42096,37,519,2,0,0,759
"7012",10064,32,3352,0.6,0,0,622
"33517",44229,29,775,2.4,0,0,759
"11193",14482,40,1034,1.1,0,0,689
"434",476,58,1290,1.5,1,0,493
"25036",32013,51,515,1.6,0,1,761
"51511",66431,42,519,0.7,0,0,687
"30388",40386,31,278,2.1,1,0,767
"51049",65793,51,2060,0.6,0,1,512
"3568",3925,38,13,3.2,1,0,723
"1790",1904,28,3329,9.9,0,0,737
"40440",53921,65,777,1.7,0,1,739
"12913",16248,41,259,1.5,0,0,810
"46229",60187,39,1550,1.6,0,1,697
"29296",37538,28,1029,1.6,1,0,756
"51099",65850,47,1044,1.5,1,1,742
"53990",69230,60,1029,0.8,0,1,997
"38748",52102,47,15,1.6,1,0,675
"51356",66161,36,2308,2.6,1,0,734
"51289",66068,49,258,0.9,1,1,662
"5348",5842,45,516,2.8,1,0,785
"26998",34247,41,0,0,0,0,781
"39097",52473,52,772,1.3,0,1,790
"9324",12554,38,1290,2.6,1,0,739
"5015",5488,53,516,1.6,0,1,738
"20119",26339,41,3860,0.6,0,1,769
"42829",56476,53,13,2,0,0,729
"1161",1241,33,776,1.5,0,0,720
"19384",24610,42,525,1.4,1,1,783
"13608",16971,36,1286,1.8,0,1,764
"40473",53955,39,2056,1.3,0,0,800
"40064",53513,55,773,1.7,0,0,750
"42010",55595,58,524,1.1,0,1,690
"37234",50489,44,524,0.7,1,1,723
"13679",17045,50,262,1.8,0,1,799
"45036",58914,49,526,2.1,0,0,725
"52706",67786,57,265,2.5,1,0,746
"5496",6003,51,2,1.9,1,0,691
"52211",67222,54,7,1.2,1,1,760
"36434",49642,53,1029,1.5,1,0,761
"47654",61909,39,1551,3.4,1,0,773
"13230",16572,54,2064,1.5,1,0,802
"17669",21699,35,787,1.5,0,1,753
"53623",68825,62,8,1.4,1,0,778
"36602",49821,53,517,1.9,1,1,693
"41995",55580,64,1801,2.5,0,0,795
"18128",22381,47,18,2,1,0,680
"11577",14874,57,1291,0.8,1,1,784
"15755",19216,60,1799,1.2,1,0,790
"1041",1113,44,3080,2.1,0,0,675
"25103",32083,50,1026,1.3,0,1,709
"24229",31134,36,518,2,0,0,775
"36688",49913,41,0,0,1,1,774
"304",331,196,3857,1.4,1,0,815
"10592",13866,49,1805,1.3,0,0,678
"3053",3232,64,0,0,0,1,580
"42189",55783,107,1799,3.5,0,1,804
"6521",8691,42,1802,1.1,0,0,766
"47785",62057,49,2,2.4,0,1,793
"11706",15003,62,1031,2.5,1,0,789
"27018",34274,52,2055,2.8,0,1,811
"54628",69947,43,1287,1.6,0,1,690
"25569",32615,33,521,1.8,0,0,701
"30179",39753,37,4113,1.5,1,0,778
"20341",26593,40,1025,0.9,1,1,760
"36202",49393,47,770,1.9,0,0,570
"43747",57540,48,516,1.6,0,1,565
"42142",55734,44,261,1,1,1,715
"32870",43492,26,1286,2.1,1,0,751
"23005",29839,41,270,2.7,0,1,664
"20393",26649,58,781,2.2,1,1,725
"54609",69925,54,1033,2.1,1,0,769
"4946",5415,44,258,0.6,1,0,620
"6632",9070,54,2,0.7,1,1,783
"6266",7766,34,1027,0.4,0,0,770
"36694",49919,51,4,2.8,0,1,707
"7395",10474,55,523,2,1,1,798
"39894",53335,47,265,2.5,0,1,756
"48156",62481,38,3085,1.2,0,1,785
"37909",51202,50,1031,2,1,0,781
"17803",21951,49,259,0,0,0,721
"38483",51818,54,2057,0.8,0,0,700
"20477",26741,60,777,2.2,0,0,646
"53965",69201,54,0,0,1,1,772
"53534",68729,51,266,1.7,0,1,682
"6199",7514,41,1290,0,0,0,660
"27269",34684,28,519,2.4,0,0,717
"930",998,54,1297,1.2,1,0,723
"45129",59013,46,3339,1.9,0,0,780
"45823",59741,40,521,1.7,0,0,801
"25415",32443,55,781,1.8,0,1,690
"25409",32437,45,1030,2.4,1,0,710
"18989",23503,52,260,0.5,1,0,797
"39652",53077,62,526,1.7,0,0,795
"40724",54222,63,1030,0.8,0,0,624
"53593",68795,53,1035,2,0,1,838
"51065",65812,42,3588,2,0,1,769
"25300",32310,42,4,1.3,1,1,704
"12117",15433,43,269,0.7,1,1,801
"21447",28190,38,263,0.6,0,1,798
"13226",16566,56,2058,1.9,0,1,789
"7945",11092,58,11,1.4,0,1,800
"25330",32342,44,1288,2.7,1,0,758
"21110",27553,53,1040,0.6,0,1,518
"5397",5895,32,772,1.7,1,0,673
"33065",43702,35,521,1,1,0,752
"15240",18667,25,261,1.7,1,0,784
"9613",12852,50,523,2.4,1,0,764
"2751",2913,25,516,0.9,0,0,742
"20405",26662,49,270,2.3,0,1,752
"45106",58988,36,773,1.9,0,0,725
"8512",11699,58,1,1.6,0,1,670
"19320",24415,37,777,1.1,1,0,642
"23587",30459,46,1795,3.4,1,1,773
"10765",14041,60,773,2,1,0,816
"32753",43361,47,2570,1.2,0,0,645
"31702",42129,32,532,1.5,0,0,774
"53148",68292,51,261,1.5,1,0,789
"50919",65648,26,520,1.9,0,1,749
"51458",66320,37,1033,2.4,0,0,498
"5728",6254,28,2827,1,0,0,682
"4421",4842,37,1282,2,0,0,717
"26606",33794,56,265,1.3,0,0,654
"34316",45285,44,516,0.6,0,1,709
"29457",37726,47,8,0.7,0,0,790
"53455",68643,51,3,0.7,0,1,807
"10577",13849,60,518,1.4,1,0,803
"42978",56637,49,517,0.7,0,1,752
"2422",2570,27,1547,1.4,0,1,785
"49246",63672,168,3085,2.3,0,1,727
"20065",26278,49,1290,2.2,0,0,563
"54857",70194,47,775,2,0,0,680
"26176",33308,37,2560,0.3,1,0,798
"41905",55485,33,774,0.9,0,0,700
"7988",11138,37,521,1,0,0,604
"27623",35729,53,262,0.2,0,1,748
"37222",50477,37,1289,1.8,0,1,688
"48340",62682,52,1044,1.1,1,1,699
"45669",59578,62,774,0.9,0,1,819
"21",24,45,1289,1.5,0,1,816
"40248",53711,45,2071,1.6,0,0,740
"44702",58561,30,3082,1.8,1,0,676
"45079",58959,45,261,2.1,0,1,808
"53578",68779,54,262,1.5,0,0,832
"1801",1916,29,1539,1.3,0,0,816
"2081",2206,60,1286,2.5,0,1,730
"10521",13789,49,522,2.5,0,1,751
"33149",43795,58,259,1.6,1,0,790
"38331",51655,47,11,0.7,0,1,573
"7674",10784,58,2572,0.8,0,0,788
"33257",43916,41,541,0.8,0,1,764
"36617",49837,53,5,2.5,1,0,677
"14936",18357,38,0,0,0,1,733
"48595",62950,62,8,1.4,0,0,710
"21562",28310,44,2054,1.7,0,1,763
"42388",56000,65,266,1.2,0,0,746
"16816",20378,56,0,0,0,1,803
"35923",48733,41,0,0,0,1,790
"51625",66561,45,13,0,1,0,651
"36305",49504,44,521,0.5,0,1,703
"29408",37667,40,1286,0.3,1,0,789
"11993",15299,37,1799,2.7,0,0,785
"14126",17507,47,0,0,0,0,699
"49470",63919,220,9,1.3,1,1,741
"5293",5782,51,1287,2.4,1,0,671
"55126",70487,52,1296,1.5,0,1,529
"49116",63530,52,520,1.6,1,1,777
"46869",60997,50,2058,1.9,0,0,815
"39457",52876,61,534,0.6,0,1,786
"9507",12740,52,1807,0.9,1,1,700
"25774",32852,62,8,0.8,0,1,744
"33862",44702,34,1292,1.4,0,1,666
"14824",18237,25,1802,2,1,0,747
"35848",48633,63,1291,1.2,0,1,744
"12735",16065,52,515,1.8,1,0,768
"14690",18094,33,517,2.5,1,0,701
"1382",1480,37,523,1.5,1,0,712
"6099",7098,40,520,2.3,0,0,580
"41093",54620,56,780,1.5,0,1,780
"16848",20415,63,1029,1.4,1,0,725
"31370",41762,63,775,1,0,1,766
"16649",20176,49,1033,0.3,0,0,536
"38556",51894,59,1293,1.6,0,0,636
"6776",9510,44,1540,1.4,1,0,793
"32265",42791,31,517,2.1,1,0,706
"24789",31745,58,1031,1.6,0,1,772
"3397",3738,49,3343,2.3,0,0,764
"19657",25468,39,274,2.2,1,0,713
"54449",69744,47,1548,1.9,0,1,799
"52611",67676,51,525,1.2,0,1,770
"40189",53648,63,0,0.9,1,0,703
"29662",38050,45,775,1.2,0,1,687
"29309",37554,41,518,1.4,0,1,710
"39658",53083,52,1803,1.7,0,1,696
"25686",32753,54,2,0.6,0,1,709
"31219",41593,41,521,1.2,0,1,739
"928",996,32,1031,1.8,1,0,782
"46752",60871,58,1304,0.8,0,0,808
"37198",50451,42,3,0.3,0,1,666
"36446",49655,64,2316,1,1,0,466
"26772",33982,51,1290,2.3,1,0,728
"2848",3018,27,518,0.4,0,0,715
"52614",67679,50,774,2.7,0,1,691
"5709",6233,59,1542,1.7,0,1,804
"37811",51101,46,1035,1.8,1,1,694
"49004",63407,45,1033,1,0,0,665
"36035",49039,50,1800,1.7,0,1,703
"48089",62408,64,259,1.2,0,1,734
"41168",54699,64,525,1.6,1,0,787
"19427",24756,58,772,0.6,0,0,670
"23658",30537,156,3591,1.4,0,0,784
"6464",8466,59,0,0.9,0,1,779
"43069",56751,49,1032,2.1,1,0,683
"48170",62496,36,522,2,0,1,726
"7625",10732,53,15,1.1,0,1,634
"45087",58967,36,12,0.8,0,1,697
"25341",32353,48,516,0.5,1,1,803
"1108",1183,45,1281,0.1,0,0,647
"5617",6134,62,523,2,1,0,802
"5718",6243,26,1811,1.5,0,0,698
"34407",45400,29,1033,1.4,0,0,701
"46616",60678,46,261,1.9,0,1,719
"14293",17677,47,516,0.6,0,0,734
"35615",48360,37,515,1.2,0,0,715
"38638",51983,56,1798,2.8,0,1,675
"21788",28547,46,264,1.8,1,1,755
"15219",18646,25,789,1,0,0,784
"44690",58548,61,3087,1.2,0,1,578
"20452",26713,49,525,2.1,0,0,792
"13993",17370,47,261,0.9,0,0,711
"40754",54255,46,1291,1.5,1,0,786
"51009",65750,38,772,1.6,0,1,654
"50193",64845,38,515,1.6,0,1,711
"3556",3913,41,785,3.6,0,1,748
"20822",27119,33,1545,2.1,0,0,632
"40038",53486,35,1297,1.5,0,0,692
"54099",69348,46,259,1,0,0,503
"42478",56099,54,778,3.2,1,1,741
"32741",43348,47,773,1.3,0,1,661
"3573",3930,57,786,0.9,0,0,710
"39698",53124,59,0,0,0,0,813
"33052",43688,37,522,2.7,0,0,814
"36332",49531,39,9,1.1,0,0,775
"9874",13122,62,0,0,0,1,810
"41987",55572,51,1026,1.6,0,1,803
"29396",37651,50,2070,3.8,1,0,667
"3983",4371,64,265,0.9,0,0,817
"10285",13547,30,260,1.8,0,1,672
"23869",30756,41,1292,1.4,0,1,669
"34164",45110,41,1802,2.2,1,0,784
"35105",47356,47,776,1.8,0,1,586
"18477",22754,39,261,1,0,0,561
"37592",50870,47,0,0,0,1,542
"53496",68687,56,515,0.4,0,1,806
"26009",33122,51,261,2,0,1,675
"6556",8820,28,1292,2,1,1,769
"23753",30636,42,516,1.3,0,0,726
"37822",51112,53,1031,2.3,0,1,787
"4852",5314,59,1287,0.9,0,0,736
"49538",63997,40,1282,1.5,0,1,763
"50068",64717,62,0,0,0,0,738
"54043",69291,57,1033,1,1,0,796
"8379",11558,64,9,0.2,1,1,680
"28650",36860,28,2585,0.8,1,1,761
"39461",52880,59,1033,2.2,0,0,797
"24198",31103,51,516,1.4,1,0,754
"38521",51858,49,1818,1.1,1,0,697
"24625",31570,60,513,1.8,0,1,790
"33115",43756,64,1293,2.4,0,0,813
"38503",51840,63,261,0.8,0,0,670
"22246",29037,169,519,1.8,1,0,817
"23663",30542,36,10,0,0,0,766
"21059",27431,43,518,1.3,0,1,654
"42556",56182,54,775,1.8,0,0,676
"11161",14448,51,272,0.6,1,1,807
"38107",51418,65,1284,0.4,0,1,701
"46067",60003,37,1800,1.9,0,0,785
"53762",68979,57,259,0.5,0,1,724
"7148",10209,51,1031,1.7,0,0,775
"14039",17418,45,0,0,1,1,726
"13770",17139,34,1799,1.5,1,1,809
"15960",19428,50,1546,0.6,1,0,759
"51603",66538,44,777,1.4,1,0,697
"11773",15071,40,1292,1.5,1,0,656
"52625",67695,35,2048,1.3,0,0,809
"51092",65840,30,258,1.8,1,0,670
"10489",13757,47,14,2.5,1,0,715
"21984",28759,73,263,2.4,0,0,720
"31335",41722,45,1296,1.4,1,0,790
"25176",32168,49,774,0.7,0,0,610
"12762",16093,61,778,1.1,0,1,695
"25014",31987,32,778,1.6,0,0,734
"13171",16511,65,773,0.5,0,1,810
"24400",31323,46,1292,1.7,0,1,808
"41298",54837,39,773,1.2,0,0,676
"16344",19836,58,1029,1,0,0,810
"10323",13586,33,1032,2,0,1,744
"27845",35994,32,1544,2.6,1,1,765
"1050",1122,53,2058,1.1,0,0,596
"38641",51986,51,1,0.2,0,0,629
"28646",36856,33,12,1.6,0,0,790
"4538",4969,39,261,1.5,0,1,778
"42680",56315,35,1796,1.1,1,0,652
"53354",68528,41,780,0.9,0,1,796
"19176",24008,58,11,1.5,0,0,804
"42130",55721,61,1033,2.1,1,0,770
"45389",59284,52,11,2.1,0,0,825
"35627",48373,31,5900,1.6,0,0,706
"24449",31374,59,1032,0.9,0,0,826
"21895",28667,49,2051,2.1,0,0,706
"33243",43901,27,271,1.6,0,1,679
"36211",49404,33,1545,2.2,0,1,781
"11666",14963,48,773,1.4,1,1,759
"27397",35102,33,1031,2.2,1,0,705
"7797",10930,55,1798,2.5,1,1,741
"2475",2624,65,2061,1.8,1,1,834
"27585",35626,51,4880,0,1,0,808
"27751",35890,50,1799,2.3,0,0,769
"17308",21232,118,2050,2.9,1,1,803
"3110",3295,37,1029,1.5,0,1,624
"362",395,46,1034,2.2,0,0,720
"29284",37525,47,263,1.7,0,0,776
"19808",25919,38,787,1.4,0,1,673
"17032",20843,52,1801,1.5,1,1,691
"25292",32301,40,2,0.4,0,0,624
"7659",10768,55,1026,1.6,1,0,704
"37689",50970,47,2071,1.2,0,0,767
"25869",32959,39,10,2.3,0,1,798
"26964",34210,54,525,2.2,0,1,791
"17298",21221,47,516,0.6,0,0,785
"11951",15255,55,1029,0.8,0,0,798
"4772",5227,24,774,0.8,0,0,740
"17703",21763,54,2,0.3,0,0,693
"45319",59210,45,513,2.1,1,0,713
"25282",32289,37,1282,2.1,0,0,766
"26051",33172,43,525,2.3,0,1,816
"29006",37240,56,1288,1.8,1,0,766
"51348",66149,33,261,0,0,0,508
"48801",63175,40,266,1.4,1,0,780
"2733",2894,35,1031,1.3,0,1,707
"35554",48285,55,777,2.1,0,1,685
"3386",3727,60,265,1.8,0,1,787
"30993",41340,48,519,1.6,0,0,788
"21620",28370,29,2313,2.1,1,0,791
"32100",42602,48,1553,1.3,0,0,694
"39110",52486,57,776,0.5,0,0,744
"26969",34215,38,1547,0.8,0,1,710
"40715",54213,48,1292,2.2,1,1,740
"20423",26683,31,2309,2.2,0,0,765
"36708",49933,41,1038,1,1,0,748
"40814",54319,41,1285,1.8,0,0,813
"19781",25855,43,1033,2.3,1,0,717
"41495",55052,51,1811,0.9,1,0,743
"1645",1754,27,2,1.1,1,0,798
"21947",28721,49,775,1.7,1,1,766
"51563",66495,48,773,1,0,1,785
"21635",28387,44,270,0.6,0,0,608
"11393",14684,45,1283,1.8,1,1,692
"23895",30782,58,1036,1.4,1,1,819
"44606",58463,41,265,1.7,0,1,774
"11412",14704,60,1030,0.9,0,0,789
"49576",64042,208,2831,1,0,0,710
"35796",48568,38,1030,1.5,0,0,698
"38882",52244,43,1548,1,0,0,769
"50707",65402,47,2057,1.9,0,1,997
"48455",62804,59,259,1,0,0,785
"14683",18086,37,259,0.8,1,0,781
"43701",57488,32,1538,1.4,1,0,744
"13398",16751,54,1799,1.1,1,0,751
"35437",48150,44,1287,1.7,0,1,731
"39766",53199,44,1032,2.3,0,0,773
"9408",12639,55,1546,2.4,1,1,811
"37295",50553,48,1543,1.8,0,1,810
"43306",57038,57,6,1.5,1,1,719
"19663",25490,49,2308,2,1,0,731
"32357",42908,43,21,1.7,0,1,651
"39611",53035,53,1286,1.6,0,0,779
"51007",65747,35,517,1.3,1,1,713
"37358",50618,51,1794,1.4,0,0,737
"6492",8569,44,516,2.6,1,1,805
"36564",49782,33,771,3,0,1,729
"4815",5274,55,781,2.2,0,1,789
"27311",34821,45,521,1.7,0,0,801
"41054",54579,41,1808,0.5,0,0,735
"25804",32889,28,1297,3.1,0,0,797
"22793",29613,35,528,1,1,0,699
"17980",22222,36,519,0.5,0,1,646
"12922",16257,51,262,1.5,0,1,797
"15084",18509,46,3,0.2,0,0,653
"20507",26778,42,267,1.8,0,0,694
"48768",63137,54,774,0.7,0,1,737
"52917",68035,56,1288,2.3,0,0,816
"34726",46319,61,3849,1.4,1,1,774
"33924",44798,34,0,0,0,1,770
"17202",21110,53,776,1.5,0,1,654
"38192",51509,58,788,2.3,0,1,648
"25949",33052,35,1794,0.3,1,0,673
"46399",60375,50,517,1.6,0,1,770
"51195",65961,40,3095,1.5,0,0,712
"15220",18647,33,1037,1.1,0,1,702
"31390",41783,31,1302,1.9,1,1,728
"5967",6643,31,2308,1.2,1,0,778
"3438",3782,45,5,0.3,0,0,741
"33291",43957,41,530,2.4,1,0,759
"54695",70018,60,532,1.4,0,1,762
"53424",68606,37,261,2.1,1,1,694
"10147",13405,58,517,1,1,0,749
"18131",22384,48,22,1.9,0,1,697
"48806",63180,53,1034,1.6,0,1,809
"49338",63780,64,1795,1.9,1,0,799
"29468",37741,49,1544,0.9,0,1,744
"15553",18999,59,1035,1.5,0,1,632
"2688",2847,52,265,1.3,0,1,803
"36059",49103,35,0,9.9,0,0,556
"752",809,205,529,1.5,0,1,777
"46452",60429,40,516,2,1,0,678
"33118",43761,39,11,2.1,0,1,796
"28569",36771,31,1542,2.6,0,0,774
"21920",28693,45,1813,2.1,1,0,723
"42254",55853,57,1293,1.7,1,1,730
"46629",60711,128,257,0,0,1,669
"6005",6773,46,1034,1.3,0,1,758
"8609",11803,56,1545,2.1,0,1,708
"15793",19256,50,1034,1.3,1,1,653
"11981",15286,36,522,0.9,0,0,796
"29865",38772,52,776,1.4,0,0,789
"18293",22558,41,775,1.5,0,0,681
"28756",36970,44,3342,1.7,0,1,772
"28394",36589,44,1027,2.2,0,0,643
"9107",12320,56,2057,1.6,0,1,743
"48759",63128,60,518,1.4,1,1,806
"29378",37633,39,0,0,1,1,716
"5057",5531,61,772,2.2,0,1,769
"42769",56414,61,516,2.6,1,0,789
"557",604,44,2570,2.4,0,0,793
"40691",54189,65,1030,0,0,0,699
"9475",12708,52,264,2.3,0,1,828
"27524",35477,58,263,3,0,1,655
"34832",46579,48,4,1.1,0,0,807
"29905",38954,44,1027,1,0,1,809
"1918",2038,28,2058,2.9,1,0,759
"18091",22343,25,2311,0.9,0,0,541
"43182",56888,53,517,0.3,0,0,736
"30395",40407,40,775,0.4,1,0,698
"9718",12961,59,777,1.9,0,1,648
"12912",16247,59,1032,1.8,0,0,692
"12282",15602,32,267,1.7,1,0,659
"42390",56002,43,1287,1.4,0,0,794
"35832",48616,42,782,1.8,0,0,681
"2339",2482,36,24,1.7,0,1,732
"40430",53911,64,266,0.6,0,0,791
"41226",54763,136,276,1.3,1,1,699
"31239",41614,27,1036,0.7,0,0,997
"25393",32418,49,517,1.3,0,1,809
"11888",15190,62,773,0.7,0,0,800
"9519",12753,45,778,1.7,1,1,799
"46982",61128,56,1289,2.9,1,0,738
"10730",14006,50,1544,2.4,0,1,779
"29587",37913,42,10,1.4,0,0,687
"42644",56276,50,517,0.7,0,1,695
"35286",47743,52,1819,0.8,0,0,770
"9521",12755,33,1282,0.8,0,0,739
"27443",35246,24,541,1.3,1,0,624
"37708",50990,56,1282,1.6,1,0,765
"10092",13348,43,1030,1.5,0,0,762
"39107",52483,50,784,1.9,0,0,787
"41906",55486,48,13,0.6,1,0,618
"42724",56364,65,1029,1.7,0,0,774
"9015",12226,46,1541,2.8,1,0,758
"54742",70070,55,0,0,0,0,726
"13158",16498,47,12,2.3,0,1,794
"38854",52214,47,2830,1.5,0,1,810
"5757",6286,55,1048,0.9,0,0,706
"30818",41137,86,1029,1.1,0,1,717
"44829",58699,40,1550,0.9,1,1,738
"34116",45058,54,2569,0.8,1,0,692
"30856",41176,54,774,1.9,0,0,731
"54661",69981,62,10,0.1,0,0,760
"46015",59950,51,262,1.7,1,0,712
"30269",40036,50,517,1.6,1,0,631
"42595",56223,39,10,1.3,1,0,733
"3049",3228,55,1033,0.4,0,1,793
"38356",51680,62,262,1.5,0,1,737
"46441",60418,58,261,0.6,0,1,778
"53554",68752,44,1037,1.8,1,1,808
"11137",14424,33,267,1.5,1,1,762
"2035",2157,62,531,1.7,0,1,781
"14726",18133,52,1035,1.7,0,1,781
"6704",9303,28,31,0,0,1,703
"24279",31187,49,775,2.2,0,1,783
"53048",68179,44,7,2.2,1,0,657
"47420",61638,60,1285,0.9,0,1,744
"51152",65914,61,263,1.1,0,0,728
"20101",26317,46,1046,0.4,0,0,625
"15490",18932,34,2818,2.3,0,0,752
"29154",37391,43,523,0.7,1,1,649
"33515",44227,46,2313,0.8,0,0,778
"6075",7005,44,2823,1.8,0,0,722
"8784",11988,50,524,3.3,0,0,657
"15537",18981,43,1036,0.8,1,0,659
"12293",15614,48,1806,1.8,1,0,800
"7064",10120,56,1031,1.6,0,1,729
"33078",43716,56,275,2.8,0,0,790
"12749",16080,30,7,1.2,1,1,609
"17790",21935,54,5,0,0,1,774
"25129",32109,57,529,1.4,0,0,694
"47541",61781,55,266,0.3,0,0,746
"34781",46458,32,2563,1.2,1,0,801
"41641",55209,50,525,1.4,1,0,744
"37655",50935,47,1547,2,0,0,725
"19992",26199,50,260,2,1,0,806
"29074",37308,54,263,3.1,0,1,785
"37282",50540,60,775,1.1,0,0,764
"15568",19015,65,520,0.9,0,1,797
"49868",64370,40,1554,0.6,0,0,795
"22515",29322,48,1549,1.6,1,0,797
"19161",23967,62,1294,0.9,1,1,717
"40292",53761,111,1288,1.9,0,0,719
"33147",43793,51,3084,2.1,1,1,634
"21081",27492,60,776,1.5,1,0,694
"18371",22638,59,1032,1.4,1,1,611
"37912",51205,48,1542,1.2,0,1,645
"12476",15800,42,1028,2,0,1,809
"44353",58194,53,517,1.4,0,0,651
"15126",18552,48,5,1.5,1,1,778
"54010",69255,56,0,0,0,0,791
"33171",43819,62,1559,0.9,1,0,798
"17727",21808,29,259,0.6,1,0,697
"43931",57744,41,7,1.5,0,0,747
"36581",49800,37,517,2.3,0,0,775
"28941",37171,33,268,1.6,0,1,768
"31108",41470,37,2,2,0,1,803
"37490",50761,59,770,0.9,1,0,688
"24655",31602,46,779,2,1,0,679
"12065",15378,59,775,1.5,0,0,812
"26744",33950,32,0,0,0,1,765
"42273",55874,44,262,0.4,0,0,763
"42720",56360,54,1804,2.7,0,1,822
"5975",6659,30,1547,2.2,0,1,746
"27735",35874,25,1799,2.9,0,1,756
"45256",59145,41,520,2.6,0,0,663
"8502",11688,61,261,1.7,0,1,720
"22672",29491,41,776,1.6,0,0,769
"19082",23736,36,1802,1.7,0,1,704
"7939",11086,47,2830,1.3,0,1,673
"30065",39451,49,517,1.2,1,0,744
"42619",56250,31,519,2.9,1,0,761
"25476",32511,50,1025,1.1,0,0,716
"24007",30903,54,522,0.5,0,1,595
"1423",1522,27,781,2.6,1,0,582
"11913",15216,58,257,2.3,1,0,685
"8054",11209,58,532,0.7,1,0,747
"26613",33801,33,0,0,0,0,777
"2240",2377,32,2312,1.9,0,1,779
"32430",42990,32,519,1.6,1,0,690
"19241",24207,39,783,0.7,0,0,775
"29709",38194,61,4,0.8,1,0,797
"7842",10978,47,2318,0.9,0,0,681
"6213",7556,57,776,2.4,0,0,768
"6203",7526,56,261,1.9,0,0,792
"43522",57285,59,518,1.4,0,1,677
"47395",61606,61,520,2.2,0,1,805
"45757",59671,35,777,1,0,0,784
"51335",66129,55,2057,1.3,0,0,683
"7861",10999,56,1031,1.5,0,0,746
"11595",14892,64,1287,1.1,0,1,810
"31771",42204,36,1543,2,0,0,817
"42838",56485,53,774,1.6,0,0,817
"36320",49519,49,0,0,0,0,719
"25007",31980,48,2,1.5,1,0,770
"5140",5621,32,1545,2.2,0,0,732
"44308",58147,72,1288,1.2,1,1,758
"53340",68509,62,777,0.8,0,0,717
"23435",30293,52,772,1,0,0,777
"11171",14460,28,1034,1.3,0,0,666
"6852",9743,44,265,1.4,0,0,773
"41946",55530,58,777,2.8,1,0,754
"4359",4775,36,1540,1.6,0,1,811
"4936",5405,41,519,1.5,0,0,791
"36700",49925,39,2828,1.5,1,1,740
"43093",56782,41,2822,2,0,1,677
"622",672,38,3863,1.1,1,0,701
"7235",10302,41,1036,1,0,1,766
"5171",5653,57,2056,1.7,0,0,822
"12965",16303,56,515,2.7,0,1,767
"5422",5921,33,265,1.8,0,1,763
"13042",16380,56,259,2.5,0,0,808
"37475",50743,53,2065,2.6,1,0,685
"32772",43382,43,521,2.2,0,0,739
"30453",40624,40,1283,1.3,0,1,717
"24598",31540,53,2060,0,1,0,666
"49637",64111,40,269,0.9,1,1,703
"28653",36863,52,1032,0.3,0,1,747
"24653",31600,57,6,0.3,0,1,730
"9985",13237,28,512,1.2,0,1,785
"45363",59255,50,773,1.5,0,1,660
"953",1022,34,1035,1.6,0,0,796
"25098",32078,51,780,1.6,0,1,716
"24701",31652,52,3598,0.4,0,0,725
"36003",48941,53,264,1.8,0,0,638
"39854",53291,44,781,0.7,0,1,789
"6",6,46,1546,0.7,1,1,642
"14641",18042,38,2833,2.2,0,1,646
"26848",34070,51,779,2,0,0,775
"21993",28768,51,2314,2.1,0,1,750
"3324",3663,45,779,0.9,0,0,773
"52906",68021,50,1031,2.2,1,0,795
"32055",42541,60,263,0.6,0,1,817
"47964",62267,41,266,1.6,0,0,755
"43078",56764,42,261,1.3,1,1,742
"25957",33060,35,1033,1.8,0,0,775
"1700",1813,39,776,1.8,1,0,816
"44219",58052,107,2574,0.8,0,0,731
"34131",45074,53,9,0.9,1,1,788
"31959",42427,35,11,1.1,0,1,681
"17757",21862,55,2060,0.9,1,0,671
"36215",49408,56,2,0.3,1,0,656
"17720",21793,47,1289,1.8,1,0,757
